"asc_no_choice_a","b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","asc_no_choice_b","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","asc_no_choice_c","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","asc_no_choice_d","b_mileage_d","b_range_year0_d","b_degradation_d","b_packreplace_d","b_cellreplace_d","b_price_d","delta_b","delta_c","delta_d","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_used_bev_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_used_bev_d","gamma_EV_benefit_d","gamma_EV_anxiety_d","logLike"
0.13025443372433,0.0379827533145768,-0.268282178106792,0.166273545882323,-0.707254168364373,-0.184104690108179,-0.487016489800043,-1.07913587083488,0.524995383037653,0.931314747889459,0.0606612543896907,0.288610989678301,0.246071734828323,0.562455724562159,-0.0408106465741262,0.24348365052842,-0.263861121396775,0.183094351772066,-0.761104809207209,0.602696922640653,0.528568533353422,-0.557595859097259,-0.647464022540098,-0.402191970549898,-1.06070009172378,-0.0117819028298064,0.344711389645685,-0.506916851926388,0.161697407252615,0.425047967303982,0.320929932243052,0.0632926980324533,0.107298666220202,0.754569675577315,0.584869218380447,0.0350342117261278,-0.37382759162226,-0.132319944341865,0.252486523636477,-0.189197788420121,-3584.16171799646
0.107552597644046,0.0493042253614948,-0.263130480768028,0.161192118229329,-0.735744796208659,-0.2219885294749,-0.485521104207216,-1.09005908200278,0.514678446003311,0.937875033470823,0.047983068381632,0.314283829794855,0.234470738359718,0.562175514891133,-0.421290951037714,0.212025370982822,-0.221269143158686,0.156427973008723,-0.72966795978943,0.521381178590455,0.46684835984733,-2.35918060015916,0.0975882458404417,-0.0405016538905017,-0.638617052524246,-3.10632086897471,-1.28899130564337,0.194837499389347,0.0389642506683609,0.296071061185256,-1.8861919314076,0.0916337392368845,0.124464124767584,0.681218394279238,0.507051327795201,0.142651291663684,-0.428728633709216,-2.29506161345296,0.828043756793916,-0.680968152860548,-3427.37371114967
-0.00763582361506304,0.0453298357358352,-0.21224770413452,0.114795827649244,-0.790495026374393,-0.294448749937024,-0.458951876740265,-1.45224820897667,0.437956892277478,0.877588217778081,-0.00235306417909861,0.24978142197572,0.183644777218673,0.439676010938353,-1.33430090886162,0.126181773721008,-0.116678869602933,0.102040654859559,-0.728472313189695,0.369644395052424,0.313334526043171,-2.38521504826123,0.156727335729601,-0.0311754987893657,-0.699531877468879,-3.12620048305402,-1.05486724367023,0.150211814977586,-0.18643582710207,-0.23153570455652,-1.52989057489837,0.0954431819800692,0.172580485963962,0.476520663270898,0.439181221224476,0.356592636513961,-0.4896263077405,-2.38876570554006,0.989528952072741,-0.717532383511525,-3177.28376547887
-0.240979466016197,0.0129097961154328,-0.0663938458041483,0.0205933864975155,-0.918884267132065,-0.485290085291118,-0.418918653250127,-1.9557294780986,0.346156633384945,0.797125513388604,-0.0599838068681012,0.155009882426747,0.131510152371299,0.330602644037532,-3.21867038069689,0.0162089386575747,-0.100703105861993,0.0427467235366559,-0.80806174985519,0.195816082542393,0.0353072920742558,0.389888417484444,0.490894523235221,0.149202026535481,-0.211008677909871,-4.84502847818134,0.657144811359899,0.867436940744193,-0.375610063628938,-0.712338530660485,0.325671409522787,0.235081681861502,0.161951700238623,0.299928290013336,0.454666958807458,0.59782763812407,-0.516591929345785,-3.66121405943492,4.37859387896704,-0.121627108608683,-2949.81278270648
-0.648986720160587,-0.019679841984859,0.148131166217378,-0.135168630954744,-1.0578620928076,-0.797114731427818,-0.350483306930668,-3.96395915890213,0.17241688168777,0.737996853164281,-0.210834625431684,0.0782004079275631,-0.0752870693865775,-0.00134325744729008,-5.34204323367842,-0.209936728335325,0.066061136249333,-0.0877792900988111,-0.70160238689033,-0.166314600026403,-0.262044348438572,10.106126751086,3.80328060066994,-4.23935204626356,5.03566149846046,-1.68166846833397,-16.5182505721115,2.53990466508552,-0.830706780757634,-1.05370117193646,4.10865010367595,0.367956435490713,0.239939342076614,0.000552807070562267,0.375061201055801,0.902789133644094,-0.545217437415795,-2.23179516728611,3.37970190699639,0.151844089360029,-2773.27911746604
-0.651175779324656,-0.010344257167675,0.171038456507182,-0.157467721510446,-1.07691465430163,-0.939571903165225,-0.299215043091781,-5.197964772096,0.114005393065709,0.699020337150487,-0.249827614393896,0.0602319459735414,-0.13733299996437,-0.203536046922473,-5.75212163363949,-0.266420548985209,-0.0629680893060812,-0.0746636029238994,-0.576034112416409,-0.19681981319927,-0.348067972983905,-0.606734683683641,-6.03263185299,-1.211936933407,-16.1038366671564,-24.2542232611893,10.820548509335,1.60098355689935,-0.563369432655121,-1.31805701639123,3.03369937526007,0.391485362353682,0.296494185349698,-0.202008859969207,0.466725497637886,0.62527713408579,-0.705604001440213,-3.53478976794315,4.84135693726098,0.319746474695783,-2631.64219344731
-0.701319595373673,-0.0447085713154624,0.182833767608041,-0.176275969058452,-1.11472309739936,-0.969648307613179,-0.302286410548897,-4.69020696578053,0.111676066991838,0.799809662197228,-0.279049968936573,0.0488066689508827,-0.209073147760346,-0.280066995838086,-6.0579412977483,-0.297223022252119,0.0515508553195702,-0.0697195580075462,-0.570087417342142,-0.163045146090967,-0.413946386195963,2.92314984343153,-9.78873006029496,-2.97349976552982,-28.4267056878688,-12.4161701852687,30.263857461868,-0.273827402077101,-0.711940165722312,-0.727579724309474,-0.0480092533461072,0.4280187673958,0.14041111045674,-0.170415574206948,0.49479475259113,0.440151989089421,-0.400054617527226,-6.37926700496488,5.49526079142668,-0.193339222089004,-2554.06777780697
-0.823848034329133,-0.141884600036489,0.431958216264025,-0.247921774605876,-1.15859034558752,-1.04526881002438,-0.324802612214557,-4.79485292160997,0.102596994072167,0.969778248663398,-0.402922187909558,0.0350464317982776,-0.244846540824287,-0.568956263704164,-7.7011948031703,-0.374889319739652,-0.0421997312136613,-0.0899797912305114,-0.353771270343612,-0.31041677162419,-0.688784633269732,2.77332417251654,-9.3530674570581,-2.86995830575926,-27.9963933715483,-12.398338159155,29.1222908811694,2.19012865125546,-0.960051781738539,0.128394088058019,-5.99660288060113,0.495300696986399,0.238152086637059,-0.190233047345325,0.224800568711935,0.595811469592138,-0.276503909070188,-3.25865737449748,5.38228384234408,-0.0641251373875844,-2480.52370504735
-0.865070439611297,-0.144477208331529,0.454080651925064,-0.258189378229146,-1.10113865109909,-1.03836618099142,-0.318960703818131,-4.38207323413118,0.060409073014669,0.947397019659924,-0.458997514123467,0.0135357316580334,-0.264022252797037,-0.652720744052558,-7.61453357740041,-0.40005918567989,-0.0366820279881164,-0.0918249446146412,-0.29083571217192,-0.345506221838398,-0.733845741903719,2.73787548295209,-9.34561383434385,-2.86192885663756,-28.0039762124719,-12.3540969923849,29.1056782601032,2.21115448027289,-0.911349662198858,0.0114636454743187,-6.08866509690133,0.512622183135575,0.309707739131356,-0.259920212378527,0.201168099917231,0.474401043008077,-0.33390461627396,-3.41433486332242,5.31659589206501,-0.0878279314820038,-2451.81097845957
-0.877296000106126,-0.158238249812595,0.464573860736377,-0.268775406910482,-1.11057839083499,-1.05205874277363,-0.342098183299957,-3.99225445204042,0.0334780288511203,0.95990490618562,-0.511899824087318,-0.0580764063072896,-0.255267259843478,-0.694293895699561,-7.63239139426874,-0.402603280338517,0.0216658395615664,-0.0778483491670619,-0.285094293531729,-0.341526316939142,-0.787289237339267,2.74610555980836,-9.36358806450618,-2.87830774274569,-27.9589458131402,-12.5444740636841,29.1911156151445,2.57131887017433,-0.741511274137797,-0.0562402991069983,-6.31889300765007,0.520014960892126,0.274198317168632,-0.256625756561728,0.245766395862034,0.362166374657024,-0.394853160244786,-3.334803012405,2.98743849922386,-0.127312177043878,-2438.32901489015
-0.921866803647026,-0.174776313589555,0.487433257998785,-0.278576091905537,-1.12467670421331,-1.10533518686097,-0.362159432742881,-3.94246067990454,0.0294688908568998,1.00260993855277,-0.55053891091747,-0.0653238220732511,-0.223273936732421,-0.71636858563496,-7.74801966148045,-0.377488534966235,0.0375846888420655,-0.0702325887900253,-0.282100283167327,-0.349724905211758,-0.808605570329159,2.7465129015412,-9.34620636359865,-2.86318803765865,-28.0047044881298,-12.3483906535338,29.1062938363443,2.18596016015568,-0.613764521952479,-0.146670200522788,-6.32927114604573,0.506773754723219,0.277666527994089,-0.213706171871784,0.291445427510365,0.357065794586061,-0.438044577017668,-3.3979377000352,4.00106105203602,-0.169047035091385,-2434.18045848477
-0.923203395630948,-0.185544736969329,0.485451025922998,-0.279505522990037,-1.15280606245964,-1.154920849288,-0.387204341172786,-3.93499707935434,0.0168829142165646,1.01251472465596,-0.553071188033722,-0.0802767588850794,-0.199450823861931,-0.719221319183202,-7.84822539028913,-0.36746774705891,0.0591883058987203,-0.0603122781008708,-0.288615173709025,-0.352105293826643,-0.808235146553483,2.79077942035942,-9.4037435760081,-2.91565902659956,-27.8688362582638,-12.9354073653899,29.3661234426486,3.22479841659181,-0.497216850751826,-0.189019436113966,-6.27784923001901,0.502110284529595,0.251081044227427,-0.199185949369238,0.327578641349206,0.316008658667183,-0.47191028848565,-3.16566364429387,-0.965833448861447,0.0407067660827178,-2432.93371131785
-1.07059526730416,-0.212248607004974,0.510624221745792,-0.28779514829926,-1.15902511272819,-1.17665220717583,-0.408016905884985,-4.06734142066377,0.00623238795552644,1.02077536560257,-0.557535338011481,-0.0797585846654213,-0.201481663166582,-0.747787620676951,-7.93666336984291,-0.358200748059587,0.0376531986818181,-0.0591892139954884,-0.29422843783825,-0.371702522018796,-0.786340296148226,2.79077942035942,-9.4037435760081,-2.91565902659956,-27.8688362582638,-12.9354073653899,29.3661234426486,3.22479841659181,-0.396071528347852,-0.444789643870617,-6.61477556431515,0.4771419648962,0.323589635883625,-0.221600799835533,0.426015018340561,0.277717473549824,-0.454889542720898,-3.34468285322353,6.93882165222913,-0.230110514779636,-2432.29450260867
-1.23863832172069,-0.230806061653135,0.523886303701535,-0.293019973439051,-1.19374527681208,-1.2135630982175,-0.453414081466466,-4.12480901854765,-0.0024462054153422,1.02878493081253,-0.556786154486049,-0.0947728117655378,-0.178650489012616,-0.770049771195938,-7.98040177669434,-0.351170231478072,0.0251803849077873,-0.0541682180233285,-0.283246558619823,-0.381868733166398,-0.764745499077118,3.41501165669094,-9.30227461768036,-3.07531797810572,-28.2733816706141,-8.29319965578189,30.2267427867724,-0.211708072824369,-0.395374414456478,-0.512434481487693,-2.12893067660807,0.485660079747134,0.32615994486731,-0.197603743244832,0.449840803350793,0.281128211240742,-0.447216310844321,-5.74119609536755,1.03067491806551,3.40118966365126,-2431.61880584485
-1.3107114563685,-0.24011054164131,0.505798080898978,-0.295411529802631,-1.19758918425145,-1.17596203683267,-0.45096331244184,-4.1975718652769,-0.00187179296532715,1.03289854938104,-0.558400650948631,-0.102220175767514,-0.182561735606297,-0.783764481983916,-8.04664717227936,-0.353131287839153,0.0206260254713436,-0.0538885040255305,-0.292696399610808,-0.380864137700313,-0.766508277032489,3.09045500106567,-8.71681288675129,-3.02444797899038,-28.5892665181667,-2.47120051036986,30.175896115503,-1.03177079491353,-0.383646697654606,-0.561768172303524,-13.8409086999013,0.47980520885624,0.310945039693837,-0.224555110275337,0.46522090208207,0.245646520294897,-0.468057166082894,0.0919923828025162,3.52981784410417,3.00822109334843,-2430.6762311202
-1.33951958702432,-0.238730422730188,0.501776063599609,-0.296207052265972,-1.19834505927083,-1.22317626562944,-0.459446218145979,-4.20155196204035,-0.00861571756193124,1.03079954712261,-0.554016372203719,-0.0960996215460123,-0.181177187393716,-0.789679339947653,-8.00927609953158,-0.35001593242944,0.0194408928843276,-0.0535634903811944,-0.277610950369573,-0.381970201540302,-0.747692313473432,3.95522907130443,-9.44635338151281,-3.37045919840491,-28.7141933735303,-2.33744402512098,32.5849942270668,-2.80949960566406,-0.424099977203046,-0.637161096389486,-2.31149483771298,0.497551762131994,0.275480235529375,-0.223827804951173,0.486961708220413,0.203035105983915,-0.488958544830549,-7.38522347415086,2.55734972033005,-0.0456563442169853,-2430.41539748611
-1.37545020317515,-0.235146774473785,0.502062409014864,-0.296567759149458,-1.18982131448707,-1.2274463525516,-0.461015486238236,-4.2431422828585,-0.0115266970575561,1.02435985452968,-0.548805374525696,-0.0883343044170336,-0.183963474809425,-0.800563826381969,-7.92664846720532,-0.348238838611282,0.012938562975943,-0.0551714400299442,-0.268498413824412,-0.388225764036715,-0.72525718008476,16.3759540300684,-6.02822111087914,-5.07303488869022,-24.1862158666997,1.60495334033599,24.6069654214515,1.97069512552424,-0.452674094624726,-0.6646644525652,-0.683369570740605,0.500574676060442,0.287129389416242,-0.218988442883358,0.488738251883421,0.220123065637532,-0.474762777834005,-7.95486824353415,2.3022691538143,-0.70360468440425,-2430.22466039352
-1.4230861338416,-0.235162823994608,0.503617346691828,-0.29707653596675,-1.19161475187139,-1.23490842259859,-0.472278722783526,-4.30686597880267,-0.0173284181794826,1.01785980455779,-0.543245539055158,-0.0880025623205659,-0.179686603667225,-0.817546744676003,-7.93222388407703,-0.344426725661892,0.0103758173335603,-0.0531352309898785,-0.26193328416382,-0.397060637417104,-0.697099105041466,3.34694095601334,-9.72956566123824,-3.23752635734062,-28.4314653904819,-8.72300469654828,31.8775452414154,-0.265481010115534,-0.434671954519421,-0.681880692618964,0.339438940041742,0.494783908131507,0.300285450105145,-0.210382115850038,0.489146009243597,0.239189032421773,-0.466654155899639,-8.6191652908357,2.35050330842949,-0.918332088430053,-2430.09931738539
-1.47649340945895,-0.236521227218212,0.502039710289538,-0.296821564957407,-1.19902188899766,-1.24578395520134,-0.486979340320125,-4.38891887578564,-0.0238328502811702,1.01159874925049,-0.538331771978138,-0.0946672408020538,-0.171886297316882,-0.839625831795754,-8.01933987401219,-0.340789673363333,0.00862881807062905,-0.0491651025542042,-0.257326641400508,-0.405240819272752,-0.665460237159236,9.20148456947429,-8.08862960054524,-4.14010728316107,-26.7608766045507,-1.70292211603251,29.4771820170351,-0.314896109422397,-0.396137944406619,-0.695570831603664,0.18496792446096,0.485401224975343,0.30393197327277,-0.205083248767926,0.488519775695125,0.248941589639476,-0.468325507804651,-8.8147832573807,2.45359145738398,-0.676891837159036,-2430.04768298984
-1.45718167493946,-0.236702739391582,0.49984082702783,-0.296497952734016,-1.20054047295449,-1.23918268854622,-0.481594714069408,-4.38228221332013,-0.0200735978581625,1.01525940008598,-0.541769010446021,-0.0975144930417868,-0.173302980664187,-0.836844775680115,-7.98563049968677,-0.342024292590613,0.0117370932720107,-0.0518614070399372,-0.260227466298256,-0.398450741701031,-0.677109068550605,27.4269923700016,-4.85225411244089,-6.11341955341492,-21.3849520408553,15.4359903499061,19.6601285831456,3.60892108029782,-0.399696165934743,-0.676710717853,-0.115077713534636,0.484878509629617,0.297682974391408,-0.208370266223363,0.485202059306159,0.244593195539579,-0.471949645171949,-8.64582950353308,2.3793283763929,-0.616452242064158,-2430.00898622192
-1.45793395462355,-0.236688435047986,0.497387562485207,-0.29585533087585,-1.20469095501495,-1.24072108932248,-0.482305660752665,-4.40048689468567,-0.0196108311962968,1.01266625708983,-0.54163031850365,-0.102477823364301,-0.173225248667611,-0.839663774706309,-8.03266060810341,-0.343818672472015,0.0114869312884932,-0.0512858741616473,-0.261231853092411,-0.394697258445797,-0.677396006401096,27.4269923700016,-4.85225411244089,-6.11341955341492,-21.3849520408553,15.4359903499061,19.6601285831456,3.60892108029782,-0.396005267012097,-0.677653074024456,-3.26799549813403,0.484693964692822,0.28960890425117,-0.2105658256812,0.484609805908829,0.236479315530179,-0.478642036628271,-10.9531046357337,-1.13011609311689,-0.766497646747197,-2429.98868925709
-1.4497207724815,-0.236843728425483,0.49858086944271,-0.295964091784698,-1.20396993170203,-1.23845695113181,-0.480201670666622,-4.4139760608466,-0.0194639332102784,1.0105889610412,-0.541634273296907,-0.103454614454631,-0.174041620856069,-0.841990288676089,-8.02408187095831,-0.34349300489198,0.0132140597368482,-0.0520172239181073,-0.259451508813401,-0.394294395897547,-0.675658682010022,22.9081776641637,-5.8703501716672,-5.60503642148999,-23.4579789589902,20.2707999390862,23.8163951676126,0.120302870809645,-0.400764520947344,-0.675435378062382,-6.81055200289899,0.486749577246181,0.29367984866868,-0.208429072536773,0.484613354328009,0.244855493224133,-0.476505438172341,-9.64858249197205,0.237313613625299,0.869661499420607,-2429.9851062156
-1.44735374104222,-0.2368708587014,0.497976847638181,-0.295778909460801,-1.20369063988417,-1.23852377497628,-0.479512266364972,-4.42775211527721,-0.0196125897372814,1.00802167184754,-0.541276377147142,-0.105136499270136,-0.175113084648436,-0.84372569376596,-8.03071878764805,-0.343990262174566,0.0135188793772206,-0.0517857757775616,-0.258836978719711,-0.393334905171656,-0.674352226281462,22.9452505279696,-5.8333251171045,-5.60719452869488,-23.5406523470554,21.078335363025,23.8571734483571,-0.469146812218961,-0.399428296262087,-0.676814002715764,-7.2267501993442,0.486895042429481,0.291995532946381,-0.209207301315493,0.484801953840294,0.244450646014331,-0.478017810663872,-9.82370757169746,0.613300311611102,1.16798966192211,-2429.98305436419
-1.44422196152607,-0.236927999818194,0.497834681543308,-0.295682973723396,-1.2031057036266,-1.23912108029079,-0.479013276207554,-4.44283689819338,-0.019526133088246,1.00535118934132,-0.54109119045114,-0.106555948165544,-0.175876887291288,-0.846153398138463,-8.03073782435077,-0.34435956733113,0.0143606924848606,-0.051606871115784,-0.258126184786019,-0.392248048097516,-0.672202013549842,22.9753734303489,-5.78432816569373,-5.59267637954732,-23.6075224115669,21.6120850424281,23.7451181735168,-1.04400961513223,-0.398067600381042,-0.677513201441361,-7.76532855190471,0.486953901645553,0.289768379413909,-0.209160986345701,0.484932275276989,0.244084576556751,-0.47888008773955,-9.95454556592752,0.999403646037244,1.50510028497502,-2429.98214246945
-1.44411919183162,-0.23695366143396,0.498017568329272,-0.295731418741789,-1.20266642059809,-1.23875647320705,-0.479110588038541,-4.4455163243569,-0.0196599526616073,1.00464165322472,-0.540905550144218,-0.106437524197739,-0.175922442506623,-0.846411014762575,-8.02964298951707,-0.344361536256534,0.0143476460132173,-0.0514956990269981,-0.258080271291591,-0.392327004129718,-0.671797027401269,28.4167979400924,-4.25454212072284,-6.37673175365065,-21.8489527545975,26.1542116409696,20.8767059747034,-0.140738358569916,-0.397193796348744,-0.678116264350536,-7.90488543442406,0.486788774697557,0.289871015660072,-0.209357015523238,0.485041353597582,0.244294537321456,-0.47911738625553,-9.90543890179265,1.04026178585054,1.56305138704871,-2429.9820842672
-1.44447974709312,-0.236966876308834,0.498220730673472,-0.295811968101773,-1.2022484075747,-1.23853026590854,-0.479371548333086,-4.44782099185062,-0.0197365521090818,1.00423482855036,-0.540823478795753,-0.106275578569474,-0.175796074127422,-0.846788549492146,-8.02727315678197,-0.344304086546102,0.0143913803882096,-0.0514438542519441,-0.258117993743269,-0.39243667434309,-0.671398423510717,25.5288006337072,-5.05044070102019,-5.96367083488059,-22.8071960152524,24.0659174646183,22.4410256134638,-0.748962180424222,-0.39681498081051,-0.678575814954556,-8.03085263048172,0.486696158032488,0.289592324041455,-0.209497632795579,0.485145085444564,0.244179280609959,-0.479236451664452,-9.85806535819759,1.08997938950719,1.61160177487972,-2429.98206583436
-1.44468201048825,-0.236955197954199,0.498293091322913,-0.295854233356125,-1.20234582404574,-1.2387332452847,-0.479468718587337,-4.44745298461872,-0.0196295997372626,1.00461628316381,-0.540963615210257,-0.106326111622254,-0.175632421753817,-0.846981094254379,-8.02661625005636,-0.344253515748785,0.0144976534179379,-0.0515421766860793,-0.258160000379159,-0.392441022215499,-0.67143190816973,25.5288006337072,-5.05044070102019,-5.96367083488059,-22.8071960152524,24.0659174646183,22.4410256134638,-0.748962180424222,-0.397824981164071,-0.678374463037528,-8.74759821458738,0.486922393755132,0.289350547888779,-0.209183222987527,0.485150361477637,0.244031607793656,-0.478923076639049,-10.473962765163,0.96123873858982,0.899128742690959,-2429.98205358311
-1.44486130916445,-0.236961420686709,0.49828353903824,-0.29586039594083,-1.20231127072614,-1.23865122484574,-0.479500069404589,-4.44758657273305,-0.0196594723798621,1.00456275897825,-0.540918864120862,-0.106343695408494,-0.175662406570671,-0.846947431268986,-8.02737606189068,-0.344276667939899,0.0144265305478766,-0.0515110975881042,-0.25816857500555,-0.392465218247739,-0.67148350235687,25.4014504289282,-5.11618793755373,-5.95524766247404,-22.8748731075489,24.19702075028,22.6548247781833,-0.867603106647804,-0.397767397521582,-0.678616092747683,-8.50783637987792,0.486919413845518,0.289389524719122,-0.209243364309272,0.485190712137599,0.24396078081798,-0.479034320333435,-10.5089915093836,0.98473038751643,0.870856818284692,-2429.98204941815
-1.44500527074508,-0.236968089388137,0.498290925106239,-0.295868671450332,-1.20227007331937,-1.23858844147117,-0.479533547082272,-4.44759909434012,-0.0196700774646116,1.00457453927015,-0.540904605961927,-0.106354997238364,-0.175674457033473,-0.846940213934069,-8.02748133521544,-0.344275551172702,0.0143986155218114,-0.051507455942218,-0.258165125113569,-0.392487087200244,-0.671505266008651,26.5778582274639,-4.81296094382197,-6.13920558542984,-22.5362413021335,25.615373252324,22.2349762882598,-0.830514849498834,-0.397775863964131,-0.678661348075722,-8.4896360159795,0.486918544306242,0.289401519104679,-0.209286019743633,0.485190309808517,0.243949519512079,-0.47907285450929,-10.6360914151507,1.02400156964191,0.745842295208333,-2429.98204854485
-1.4450893288714,-0.236970083549312,0.498301336484222,-0.295875916512428,-1.20225100816334,-1.23858231604107,-0.479559229230177,-4.44753528134098,-0.0196682546986594,1.00460133206963,-0.540902984044426,-0.106353744065574,-0.17567048359856,-0.846939674441642,-8.02750356982505,-0.344275220222754,0.0143853466734258,-0.0515066422913458,-0.258171681950771,-0.392494465834579,-0.671515029311342,26.3801712746462,-4.87851018604239,-6.12167752406056,-22.6358015052985,25.8060043165883,22.4759920281325,-1.01634937296701,-0.39782159493674,-0.678707705404784,-8.56309336994548,0.48692704266375,0.289389304193754,-0.209286120166606,0.485201617343147,0.243909283260267,-0.479067967284036,-10.7504159371275,1.06262753841113,0.628788309548995,-2429.98204830266
-1.4450893057065,-0.236969688400618,0.498304629197758,-0.295877330626186,-1.20225087470712,-1.23858970993013,-0.479561534057784,-4.44748042514575,-0.0196625389698698,1.00462042983501,-0.540909812361106,-0.106347460621007,-0.175662044886186,-0.846943508836191,-8.02738819965757,-0.344271204212965,0.0143923868563503,-0.0515114426168289,-0.25817194447088,-0.392493183854262,-0.67151183460236,26.3801712746462,-4.87851018604239,-6.12167752406056,-22.6358015052985,25.8060043165883,22.4759920281325,-1.01634937296701,-0.397847132017221,-0.678684748372524,-9.88468211506192,0.486931080868606,0.289378652259454,-0.209277560499359,0.485199137258539,0.243912798101709,-0.479050881346399,-11.8860472538138,0.873358095524223,-0.26850257521974,-2429.98204808996
-1.44509539922071,-0.236969983850559,0.498303322380798,-0.295877307406009,-1.20224760799737,-1.23858409231954,-0.479562225674661,-4.44746891154074,-0.0196648105452866,1.00461455216216,-0.540905320275107,-0.106345089537806,-0.175664684558511,-0.846936254548473,-8.02744503997956,-0.344273995057229,0.0143855964644335,-0.0515080079068896,-0.258173738029219,-0.392493528315201,-0.671515029352203,26.1917208599931,-4.93755062396472,-6.11705057061068,-22.7796013199317,26.6209391367843,22.8712027162494,-1.40465014976982,-0.397827038569634,-0.67870245172392,-10.0973093506242,0.486926537222263,0.289383431870019,-0.209283891932361,0.485201905012387,0.24390668295117,-0.479059102881868,-11.9497402395762,1.00626883588252,-0.283986367333654,-2429.98204807706
-1.44509487973412,-0.236969963430024,0.498304339999068,-0.295877740338843,-1.20224770877685,-1.23858493214158,-0.47956253557196,-4.44745082122694,-0.0196629565051832,1.00462230088492,-0.540907893066111,-0.106344154502257,-0.17566231945749,-0.84693786546561,-8.0274077691975,-0.344272454248634,0.0143881430703748,-0.0515102299864194,-0.258173437625444,-0.392493627446553,-0.671514820835541,26.1917208599931,-4.93755062396472,-6.11705057061068,-22.7796013199317,26.6209391367843,22.8712027162494,-1.40465014976982,-0.397840445687462,-0.678691472606422,-434.832634240136,0.486929432910662,0.289380381299426,-0.209281762908202,0.485200348124133,0.243910015974818,-0.479053821344087,-376.919706869448,-40.3481990769199,-62.1331688908626,-2429.98204806752
-1.44509696925714,-0.236970079475478,0.498303537294955,-0.295877632651013,-1.20224660917493,-1.23858309678271,-0.479562601005122,-4.4474484274202,-0.019664128784181,1.00461906422985,-0.540905715403983,-0.106343943902988,-0.17566404840468,-0.846934514001448,-8.0274405661123,-0.344273954868936,0.0143848829604718,-0.0515085122303091,-0.258174442833032,-0.392493811061534,-0.671516705610335,26.1917208599931,-4.93755062396472,-6.11705057061068,-22.7796013199317,26.6209391367843,22.8712027162494,-1.40465014976982,-0.397830423306156,-0.678701053051474,-434.832634240136,0.486927168265345,0.289382533419263,-0.209284445947001,0.485201915482939,0.243906120960727,-0.479057794382215,-376.919706869448,-40.3481990769199,-62.1331688908626,-2429.98204806634
